sensor_id,timestamp,temperature,humidity,aqi,noise
sensor_4,2026-03-13T11:40:47+00:00,22.5,62,50,76
sensor_5,2026-03-13T11:40:47+00:00,18.1,33,189,36
sensor_1,2026-03-13T11:40:49+00:00,36.1,36,175,43
sensor_2,2026-03-13T11:40:49+00:00,21.9,82,43,54
sensor_3,2026-03-13T11:40:49+00:00,25.9,84,170,64
sensor_4,2026-03-13T11:40:49+00:00,38.1,39,20,39
sensor_5,2026-03-13T11:40:49+00:00,29.5,71,94,89
sensor_1,2026-03-13T11:40:51+00:00,38.7,45,87,73
sensor_2,2026-03-13T11:40:51+00:00,23.7,50,102,39
sensor_3,2026-03-13T11:40:51+00:00,36.6,32,105,35
sensor_4,2026-03-13T11:40:51+00:00,28.5,27,179,60
sensor_5,2026-03-13T11:40:51+00:00,28.1,65,174,95
sensor_1,2026-03-13T11:40:53+00:00,37.9,67,72,41
sensor_2,2026-03-13T11:40:53+00:00,22.7,86,220,92
sensor_3,2026-03-13T11:40:53+00:00,27.7,46,190,89
sensor_4,2026-03-13T11:40:53+00:00,34.3,90,158,56
sensor_5,2026-03-13T11:40:53+00:00,33.7,83,129,36
sensor_1,2026-03-13T11:40:55+00:00,39.3,55,94,79
sensor_2,2026-03-13T11:40:55+00:00,31.6,90,159,60
sensor_3,2026-03-13T11:40:55+00:00,36.6,42,207,89
sensor_4,2026-03-13T11:40:55+00:00,38.6,34,62,41
sensor_5,2026-03-13T11:40:55+00:00,24.1,32,97,92
sensor_1,2026-03-13T11:40:57+00:00,18.3,76,212,54
sensor_2,2026-03-13T11:40:57+00:00,18.8,23,199,91
sensor_3,2026-03-13T11:40:57+00:00,36.6,45,118,49
sensor_4,2026-03-13T11:40:57+00:00,39.9,69,35,40
sensor_5,2026-03-13T11:40:57+00:00,29.7,84,199,86
sensor_1,2026-03-13T11:40:59+00:00,32.8,80,159,87
sensor_2,2026-03-13T11:40:59+00:00,18.5,83,117,65
sensor_3,2026-03-13T11:40:59+00:00,30.7,43,77,63
sensor_4,2026-03-13T11:40:59+00:00,25.2,20,61,74
sensor_5,2026-03-13T11:40:59+00:00,31.2,22,154,86
sensor_1,2026-03-13T11:41:01+00:00,36.4,26,151,74
sensor_2,2026-03-13T11:41:01+00:00,31.9,52,86,70
sensor_3,2026-03-13T11:41:01+00:00,37.0,23,96,75
sensor_4,2026-03-13T11:41:01+00:00,37.1,76,174,63
sensor_5,2026-03-13T11:41:01+00:00,20.8,26,47,53
sensor_1,2026-03-13T11:41:03+00:00,29.0,31,76,83
sensor_2,2026-03-13T11:41:03+00:00,37.4,59,134,81
sensor_3,2026-03-13T11:41:03+00:00,34.2,58,137,45
sensor_4,2026-03-13T11:41:03+00:00,34.4,56,95,92
sensor_5,2026-03-13T11:41:03+00:00,37.9,82,185,80
sensor_1,2026-03-13T11:41:05+00:00,31.3,31,140,59
sensor_2,2026-03-13T11:41:05+00:00,35.4,24,207,60
sensor_3,2026-03-13T11:41:05+00:00,29.8,85,77,60
sensor_4,2026-03-13T11:41:05+00:00,37.7,57,73,51
sensor_5,2026-03-13T11:41:05+00:00,34.8,28,171,89
sensor_1,2026-03-13T11:41:07+00:00,27.5,47,41,64
sensor_2,2026-03-13T11:41:07+00:00,23.6,33,94,61
sensor_3,2026-03-13T11:41:07+00:00,29.8,88,106,31
sensor_4,2026-03-13T11:41:07+00:00,24.8,21,167,80
sensor_5,2026-03-13T11:41:07+00:00,19.4,59,202,48
sensor_1,2026-03-13T11:41:09+00:00,32.8,24,125,43
sensor_2,2026-03-13T11:41:09+00:00,38.4,56,151,30
sensor_3,2026-03-13T11:41:09+00:00,19.6,85,78,73
sensor_4,2026-03-13T11:41:09+00:00,33.3,55,97,80
sensor_5,2026-03-13T11:41:09+00:00,32.4,77,70,79
sensor_1,2026-03-13T11:41:11+00:00,37.7,86,49,67
sensor_2,2026-03-13T11:41:11+00:00,25.2,28,150,90
sensor_3,2026-03-13T11:41:11+00:00,23.9,77,141,30
sensor_4,2026-03-13T11:41:11+00:00,25.3,76,35,82
sensor_5,2026-03-13T11:41:11+00:00,39.0,36,178,59
sensor_1,2026-03-13T11:41:13+00:00,28.3,60,31,38
sensor_2,2026-03-13T11:41:13+00:00,33.8,56,72,62
sensor_3,2026-03-13T11:41:13+00:00,25.1,88,204,61
sensor_4,2026-03-13T11:41:13+00:00,37.5,62,196,65
sensor_5,2026-03-13T11:41:13+00:00,29.2,37,100,47
sensor_1,2026-03-13T11:41:15+00:00,27.4,88,200,91
sensor_2,2026-03-13T11:41:15+00:00,32.0,42,128,82
sensor_3,2026-03-13T11:41:15+00:00,35.5,60,105,54
sensor_4,2026-03-13T11:41:15+00:00,26.6,82,55,47
sensor_5,2026-03-13T11:41:15+00:00,25.9,72,43,44
sensor_1,2026-03-13T11:41:17+00:00,32.3,42,126,86
sensor_2,2026-03-13T11:41:17+00:00,25.9,58,207,47
sensor_3,2026-03-13T11:41:17+00:00,35.8,89,49,87
sensor_4,2026-03-13T11:41:17+00:00,23.2,86,191,42
sensor_5,2026-03-13T11:41:17+00:00,28.6,61,129,44
sensor_1,2026-03-13T11:41:19+00:00,25.5,66,159,63
sensor_2,2026-03-13T11:41:19+00:00,25.8,73,181,86
sensor_3,2026-03-13T11:41:19+00:00,35.9,56,135,36
sensor_4,2026-03-13T11:41:19+00:00,25.3,34,160,58
sensor_5,2026-03-13T11:41:19+00:00,37.4,79,169,80
sensor_1,2026-03-13T11:41:21+00:00,37.2,48,196,56
sensor_2,2026-03-13T11:41:21+00:00,37.4,84,122,86
sensor_3,2026-03-13T11:41:21+00:00,28.8,44,29,61
sensor_4,2026-03-13T11:41:21+00:00,37.5,26,62,47
sensor_5,2026-03-13T11:41:21+00:00,34.2,52,185,91
sensor_1,2026-03-13T11:41:23+00:00,25.5,64,61,55
sensor_2,2026-03-13T11:41:23+00:00,29.7,52,145,51
sensor_3,2026-03-13T11:41:23+00:00,20.0,29,125,31
sensor_4,2026-03-13T11:41:23+00:00,30.9,68,157,31
sensor_5,2026-03-13T11:41:23+00:00,33.5,74,48,75
sensor_1,2026-03-13T11:41:25+00:00,32.0,47,90,69
sensor_2,2026-03-13T11:41:25+00:00,37.8,84,146,48
sensor_3,2026-03-13T11:41:25+00:00,21.9,71,97,59
sensor_4,2026-03-13T11:41:25+00:00,26.0,36,45,30
sensor_5,2026-03-13T11:41:25+00:00,23.3,28,93,51
sensor_1,2026-03-13T11:41:27+00:00,33.5,83,110,71
sensor_2,2026-03-13T11:41:27+00:00,28.5,87,147,55
sensor_3,2026-03-13T11:41:27+00:00,34.6,88,73,73
sensor_4,2026-03-13T11:41:27+00:00,32.0,51,195,57
sensor_5,2026-03-13T11:41:27+00:00,22.4,29,30,86
sensor_1,2026-03-13T11:41:29+00:00,26.1,72,28,79
sensor_2,2026-03-13T11:41:29+00:00,23.1,36,110,72
sensor_3,2026-03-13T11:41:29+00:00,37.4,48,72,84
sensor_4,2026-03-13T11:41:29+00:00,25.4,35,81,65
sensor_5,2026-03-13T11:41:29+00:00,38.9,58,32,39
sensor_1,2026-03-13T11:41:31+00:00,22.9,54,176,82
sensor_2,2026-03-13T11:41:31+00:00,25.6,34,183,85
sensor_3,2026-03-13T11:41:31+00:00,36.8,28,22,31
sensor_4,2026-03-13T11:41:31+00:00,39.5,43,33,68
sensor_5,2026-03-13T11:41:31+00:00,18.5,80,161,52
sensor_1,2026-03-13T11:41:33+00:00,31.5,43,187,41
sensor_2,2026-03-13T11:41:33+00:00,21.2,51,24,52
sensor_3,2026-03-13T11:41:33+00:00,37.8,61,67,48
sensor_4,2026-03-13T11:41:33+00:00,18.1,65,64,95
sensor_5,2026-03-13T11:41:33+00:00,37.9,80,67,65
sensor_1,2026-03-13T11:41:35+00:00,21.9,37,106,84
sensor_2,2026-03-13T11:41:35+00:00,29.0,68,91,82
sensor_3,2026-03-13T11:41:35+00:00,35.7,31,177,61
sensor_4,2026-03-13T11:41:35+00:00,35.4,74,207,31
sensor_5,2026-03-13T11:41:35+00:00,39.5,58,20,85
sensor_1,2026-03-13T11:41:37+00:00,27.0,65,158,73
sensor_2,2026-03-13T11:41:37+00:00,34.8,26,143,91
sensor_3,2026-03-13T11:41:37+00:00,31.1,20,169,75
sensor_4,2026-03-13T11:41:37+00:00,24.4,88,100,72
sensor_5,2026-03-13T11:41:37+00:00,37.3,82,189,62
sensor_1,2026-03-13T11:41:39+00:00,37.3,37,97,69
sensor_2,2026-03-13T11:41:39+00:00,30.4,38,132,33
sensor_3,2026-03-13T11:41:39+00:00,36.8,61,110,46
sensor_4,2026-03-13T11:41:39+00:00,23.2,86,207,74
sensor_5,2026-03-13T11:41:39+00:00,30.8,27,160,89
sensor_1,2026-03-13T11:41:41+00:00,27.2,58,130,63
sensor_2,2026-03-13T11:41:41+00:00,19.2,64,39,92
sensor_3,2026-03-13T11:41:41+00:00,33.2,83,147,82
sensor_4,2026-03-13T11:41:41+00:00,22.8,73,201,77
sensor_5,2026-03-13T11:41:41+00:00,29.7,51,76,39
sensor_1,2026-03-13T11:41:43+00:00,20.6,89,85,93
sensor_2,2026-03-13T11:41:43+00:00,37.8,77,24,86
sensor_3,2026-03-13T11:41:43+00:00,32.5,74,183,52
sensor_4,2026-03-13T11:41:43+00:00,29.9,24,220,74
sensor_5,2026-03-13T11:41:43+00:00,18.0,75,203,63
sensor_1,2026-03-13T11:41:45+00:00,35.2,46,105,62
sensor_2,2026-03-13T11:41:45+00:00,18.5,81,154,91
sensor_3,2026-03-13T11:41:45+00:00,21.9,50,173,48
sensor_4,2026-03-13T11:41:45+00:00,39.2,59,163,65
sensor_5,2026-03-13T11:41:45+00:00,31.3,69,47,72
sensor_1,2026-03-13T11:41:47+00:00,37.1,90,179,35
sensor_2,2026-03-13T11:41:47+00:00,20.2,69,110,63
sensor_3,2026-03-13T11:41:47+00:00,31.5,22,206,52
sensor_4,2026-03-13T11:41:47+00:00,21.8,72,203,72
sensor_5,2026-03-13T11:41:47+00:00,32.1,49,173,61
sensor_1,2026-03-13T11:41:49+00:00,28.8,59,179,83
sensor_2,2026-03-13T11:41:49+00:00,22.8,26,214,85
sensor_3,2026-03-13T11:41:49+00:00,25.5,53,48,61
sensor_4,2026-03-13T11:41:49+00:00,18.6,88,218,81
sensor_5,2026-03-13T11:41:49+00:00,28.6,61,196,62
sensor_1,2026-03-13T11:41:51+00:00,37.2,51,169,34
sensor_2,2026-03-13T11:41:51+00:00,22.0,60,206,40
sensor_3,2026-03-13T11:41:51+00:00,23.8,32,148,85
sensor_4,2026-03-13T11:41:51+00:00,30.7,87,90,51
sensor_5,2026-03-13T11:41:51+00:00,20.5,59,216,73
sensor_1,2026-03-13T11:41:53+00:00,27.4,20,62,66
sensor_2,2026-03-13T11:41:53+00:00,30.3,29,116,71
sensor_3,2026-03-13T11:41:53+00:00,27.5,61,72,40
sensor_4,2026-03-13T11:41:53+00:00,38.5,57,153,81
sensor_5,2026-03-13T11:41:53+00:00,20.0,90,102,31
sensor_1,2026-03-13T11:41:55+00:00,30.1,33,121,78
sensor_2,2026-03-13T11:41:55+00:00,24.2,51,147,86
sensor_3,2026-03-13T11:41:55+00:00,35.7,60,79,84
sensor_4,2026-03-13T11:41:55+00:00,30.5,84,33,36
sensor_5,2026-03-13T11:41:55+00:00,35.0,27,55,46
sensor_1,2026-03-13T11:41:57+00:00,37.6,46,172,91
sensor_2,2026-03-13T11:41:57+00:00,38.6,88,169,62
sensor_3,2026-03-13T11:41:57+00:00,26.4,64,74,60
sensor_4,2026-03-13T11:41:57+00:00,23.9,20,81,95
sensor_5,2026-03-13T11:41:57+00:00,20.2,74,29,51
sensor_1,2026-03-13T11:41:59+00:00,34.3,79,46,79
sensor_2,2026-03-13T11:41:59+00:00,20.8,38,127,60
sensor_3,2026-03-13T11:41:59+00:00,22.9,39,214,67
sensor_4,2026-03-13T11:41:59+00:00,27.3,90,218,41
sensor_5,2026-03-13T11:41:59+00:00,39.5,62,40,65
sensor_1,2026-03-13T11:42:01+00:00,30.4,69,59,34
sensor_2,2026-03-13T11:42:01+00:00,38.0,61,163,62
sensor_3,2026-03-13T11:42:01+00:00,19.8,80,104,93
sensor_4,2026-03-13T11:42:01+00:00,31.5,64,57,65
sensor_5,2026-03-13T11:42:01+00:00,38.0,68,130,72
sensor_1,2026-03-13T11:42:03+00:00,24.1,41,76,47
sensor_2,2026-03-13T11:42:03+00:00,23.3,27,34,80
sensor_3,2026-03-13T11:42:03+00:00,37.1,90,147,60
sensor_4,2026-03-13T11:42:03+00:00,21.3,50,213,73
sensor_5,2026-03-13T11:42:03+00:00,29.0,49,134,91
sensor_1,2026-03-13T11:42:05+00:00,25.7,40,156,62
sensor_2,2026-03-13T11:42:05+00:00,25.1,37,27,62
sensor_3,2026-03-13T11:42:05+00:00,26.4,54,64,36
sensor_4,2026-03-13T11:42:05+00:00,39.3,80,207,54
sensor_5,2026-03-13T11:42:05+00:00,35.4,85,31,65
sensor_1,2026-03-13T11:42:07+00:00,36.9,27,148,73
sensor_2,2026-03-13T11:42:07+00:00,36.3,44,155,37
sensor_3,2026-03-13T11:42:07+00:00,23.8,24,101,39
sensor_4,2026-03-13T11:42:07+00:00,28.0,21,85,55
sensor_5,2026-03-13T11:42:07+00:00,32.4,52,82,78
sensor_1,2026-03-13T11:42:09+00:00,25.2,57,66,57
sensor_2,2026-03-13T11:42:09+00:00,28.8,62,180,47
sensor_3,2026-03-13T11:42:09+00:00,38.4,25,66,45
sensor_4,2026-03-13T11:42:09+00:00,26.1,51,213,58
sensor_5,2026-03-13T11:42:09+00:00,28.9,75,102,69
sensor_1,2026-03-13T11:42:11+00:00,28.2,26,121,81
sensor_2,2026-03-13T11:42:11+00:00,18.1,73,26,43
sensor_3,2026-03-13T11:42:11+00:00,21.3,26,111,46
sensor_4,2026-03-13T11:42:11+00:00,39.7,74,102,84
sensor_5,2026-03-13T11:42:11+00:00,38.7,36,138,55
sensor_1,2026-03-13T11:42:13+00:00,33.9,62,208,74
sensor_2,2026-03-13T11:42:13+00:00,24.3,37,182,58
sensor_3,2026-03-13T11:42:13+00:00,32.5,28,34,43
sensor_4,2026-03-13T11:42:13+00:00,23.8,53,135,87
sensor_5,2026-03-13T11:42:13+00:00,39.6,59,217,76
sensor_1,2026-03-13T11:42:15+00:00,20.4,52,135,76
sensor_2,2026-03-13T11:42:15+00:00,38.8,67,122,49
sensor_3,2026-03-13T11:42:15+00:00,34.9,78,161,34
sensor_4,2026-03-13T11:42:15+00:00,35.8,57,115,81
sensor_5,2026-03-13T11:42:15+00:00,27.9,47,157,67
sensor_1,2026-03-13T11:42:17+00:00,25.7,28,63,36
sensor_2,2026-03-13T11:42:17+00:00,32.9,84,163,67
sensor_3,2026-03-13T11:42:17+00:00,27.8,24,151,90
sensor_4,2026-03-13T11:42:17+00:00,32.2,66,77,31
sensor_5,2026-03-13T11:42:17+00:00,28.9,81,202,31
sensor_1,2026-03-13T11:42:19+00:00,30.5,76,99,33
sensor_2,2026-03-13T11:42:19+00:00,30.3,82,169,53
sensor_3,2026-03-13T11:42:19+00:00,37.3,40,141,92
sensor_4,2026-03-13T11:42:19+00:00,26.0,27,174,71
sensor_5,2026-03-13T11:42:19+00:00,32.8,44,65,52
sensor_1,2026-03-13T11:42:21+00:00,21.1,51,164,95
sensor_2,2026-03-13T11:42:21+00:00,19.8,23,111,38
sensor_3,2026-03-13T11:42:21+00:00,36.2,60,204,90
sensor_4,2026-03-13T11:42:21+00:00,36.0,44,104,84
sensor_5,2026-03-13T11:42:21+00:00,25.7,78,79,43
sensor_1,2026-03-13T11:42:23+00:00,22.9,45,66,62
sensor_2,2026-03-13T11:42:23+00:00,24.5,23,172,74
sensor_3,2026-03-13T11:42:23+00:00,28.6,61,197,80
sensor_4,2026-03-13T11:42:23+00:00,34.0,67,80,51
sensor_5,2026-03-13T11:42:23+00:00,20.2,34,103,38
sensor_1,2026-03-13T11:42:25+00:00,21.3,67,116,57
sensor_2,2026-03-13T11:42:25+00:00,38.9,49,82,85
sensor_3,2026-03-13T11:42:25+00:00,28.2,41,87,34
sensor_4,2026-03-13T11:42:25+00:00,32.7,83,36,71
sensor_5,2026-03-13T11:42:25+00:00,39.9,32,84,75
sensor_1,2026-03-13T11:42:27+00:00,38.3,83,85,57
sensor_2,2026-03-13T11:42:27+00:00,38.4,53,41,72
sensor_3,2026-03-13T11:42:27+00:00,30.2,85,62,31
sensor_4,2026-03-13T11:42:27+00:00,31.3,23,203,59
sensor_5,2026-03-13T11:42:27+00:00,24.5,31,179,39
sensor_1,2026-03-13T11:42:29+00:00,26.9,37,84,64
sensor_2,2026-03-13T11:42:29+00:00,31.7,82,147,37
sensor_3,2026-03-13T11:42:29+00:00,20.1,90,31,48
sensor_4,2026-03-13T11:42:29+00:00,35.7,45,49,46
sensor_5,2026-03-13T11:42:29+00:00,20.9,35,70,31
sensor_1,2026-03-13T11:42:31+00:00,25.2,44,158,88
sensor_2,2026-03-13T11:42:31+00:00,34.2,64,33,74
sensor_3,2026-03-13T11:42:31+00:00,35.5,21,43,33
sensor_4,2026-03-13T11:42:31+00:00,29.0,57,22,47
sensor_5,2026-03-13T11:42:31+00:00,32.1,58,179,43
sensor_1,2026-03-13T11:42:33+00:00,31.5,78,110,61
sensor_2,2026-03-13T11:42:33+00:00,36.7,32,47,79
sensor_3,2026-03-13T11:42:33+00:00,31.0,66,141,53
sensor_4,2026-03-13T11:42:33+00:00,23.1,27,66,52
sensor_5,2026-03-13T11:42:33+00:00,35.9,32,46,89
sensor_1,2026-03-13T11:42:35+00:00,23.8,83,103,40
sensor_2,2026-03-13T11:42:35+00:00,27.0,34,35,90
sensor_3,2026-03-13T11:42:35+00:00,36.1,78,52,60
sensor_4,2026-03-13T11:42:35+00:00,23.4,62,75,66
sensor_5,2026-03-13T11:42:35+00:00,33.0,36,94,61
sensor_1,2026-03-13T11:42:37+00:00,34.9,40,209,85
sensor_2,2026-03-13T11:42:37+00:00,37.1,59,209,38
sensor_3,2026-03-13T11:42:37+00:00,28.0,52,45,76
sensor_4,2026-03-13T11:42:37+00:00,29.1,65,212,73
sensor_5,2026-03-13T11:42:37+00:00,22.4,49,182,74
sensor_1,2026-03-13T11:42:39+00:00,26.9,87,178,40
sensor_2,2026-03-13T11:42:39+00:00,23.2,72,188,36
sensor_3,2026-03-13T11:42:39+00:00,37.4,23,27,55
sensor_4,2026-03-13T11:42:39+00:00,38.2,36,66,30
sensor_5,2026-03-13T11:42:39+00:00,18.4,39,94,59
sensor_1,2026-03-13T11:42:41+00:00,36.7,63,94,31
sensor_2,2026-03-13T11:42:41+00:00,35.6,74,92,30
sensor_3,2026-03-13T11:42:41+00:00,28.0,41,70,38
sensor_4,2026-03-13T11:42:41+00:00,27.7,39,115,60
sensor_5,2026-03-13T11:42:41+00:00,22.1,83,57,57
sensor_1,2026-03-13T11:42:43+00:00,20.2,72,105,54
sensor_2,2026-03-13T11:42:43+00:00,28.2,86,45,42
sensor_3,2026-03-13T11:42:43+00:00,27.0,82,117,66
sensor_4,2026-03-13T11:42:43+00:00,29.6,49,118,68
sensor_5,2026-03-13T11:42:43+00:00,27.5,38,35,90
sensor_1,2026-03-13T11:42:45+00:00,24.3,82,64,75
sensor_2,2026-03-13T11:42:45+00:00,31.1,63,203,35
sensor_3,2026-03-13T11:42:45+00:00,20.3,32,56,33
sensor_4,2026-03-13T11:42:45+00:00,33.9,21,209,37
sensor_5,2026-03-13T11:42:45+00:00,28.6,24,214,94
sensor_1,2026-03-13T11:42:47+00:00,33.7,62,193,42
sensor_2,2026-03-13T11:42:47+00:00,27.8,80,132,88
sensor_3,2026-03-13T11:42:47+00:00,25.1,37,124,65
sensor_4,2026-03-13T11:42:47+00:00,31.4,46,43,54
sensor_5,2026-03-13T11:42:47+00:00,25.1,57,130,53
sensor_1,2026-03-13T11:42:49+00:00,39.8,35,167,32
sensor_2,2026-03-13T11:42:49+00:00,28.7,82,60,43
sensor_3,2026-03-13T11:42:49+00:00,37.1,38,32,68
sensor_4,2026-03-13T11:42:49+00:00,20.5,47,97,33
sensor_5,2026-03-13T11:42:49+00:00,28.9,66,26,90
sensor_1,2026-03-13T11:42:51+00:00,18.4,61,61,57
sensor_2,2026-03-13T11:42:51+00:00,23.3,85,134,74
sensor_3,2026-03-13T11:42:51+00:00,25.9,47,167,62
sensor_4,2026-03-13T11:42:51+00:00,24.4,45,167,38
sensor_5,2026-03-13T11:42:51+00:00,25.6,48,134,65
sensor_1,2026-03-13T11:42:53+00:00,30.5,88,153,90
sensor_2,2026-03-13T11:42:53+00:00,28.8,34,93,33
sensor_3,2026-03-13T11:42:53+00:00,25.1,54,170,94
sensor_4,2026-03-13T11:42:53+00:00,23.6,38,137,94
sensor_5,2026-03-13T11:42:53+00:00,18.1,56,66,91
sensor_1,2026-03-13T11:42:55+00:00,19.0,34,213,91
sensor_2,2026-03-13T11:42:55+00:00,21.5,30,119,61
sensor_3,2026-03-13T11:42:55+00:00,26.4,35,117,55
sensor_4,2026-03-13T11:42:55+00:00,28.8,79,58,79
sensor_5,2026-03-13T11:42:55+00:00,23.3,67,185,30
sensor_1,2026-03-13T11:42:57+00:00,22.6,58,103,34
sensor_2,2026-03-13T11:42:57+00:00,33.1,71,154,52
sensor_3,2026-03-13T11:42:57+00:00,20.2,87,168,76
sensor_4,2026-03-13T11:42:57+00:00,18.1,70,53,53
sensor_5,2026-03-13T11:42:57+00:00,29.2,89,75,49
sensor_1,2026-03-13T11:42:59+00:00,24.6,88,214,76
sensor_2,2026-03-13T11:42:59+00:00,35.3,39,52,86
sensor_3,2026-03-13T11:42:59+00:00,31.2,83,218,39
sensor_4,2026-03-13T11:42:59+00:00,24.0,51,85,83
sensor_5,2026-03-13T11:42:59+00:00,31.6,89,176,45
sensor_1,2026-03-13T11:43:01+00:00,24.7,64,77,35
sensor_2,2026-03-13T11:43:01+00:00,32.5,50,34,81
sensor_3,2026-03-13T11:43:01+00:00,30.6,30,203,95
sensor_4,2026-03-13T11:43:01+00:00,23.8,90,114,93
sensor_5,2026-03-13T11:43:01+00:00,22.2,64,22,30
sensor_1,2026-03-13T11:43:03+00:00,28.2,50,113,93
sensor_2,2026-03-13T11:43:03+00:00,28.5,81,173,55
sensor_3,2026-03-13T11:43:03+00:00,34.0,86,31,46
sensor_4,2026-03-13T11:43:03+00:00,37.8,33,63,65
sensor_5,2026-03-13T11:43:03+00:00,33.0,46,127,49
sensor_1,2026-03-13T11:43:05+00:00,24.3,29,169,37
sensor_2,2026-03-13T11:43:05+00:00,36.9,41,126,79
sensor_3,2026-03-13T11:43:05+00:00,34.9,26,157,82
sensor_4,2026-03-13T11:43:05+00:00,23.0,83,38,45
sensor_5,2026-03-13T11:43:05+00:00,28.4,89,70,46
sensor_1,2026-03-13T11:43:07+00:00,28.8,58,65,83
sensor_2,2026-03-13T11:43:07+00:00,31.3,79,193,50
sensor_3,2026-03-13T11:43:07+00:00,30.6,45,199,70
sensor_4,2026-03-13T11:43:07+00:00,37.1,29,146,62
sensor_5,2026-03-13T11:43:07+00:00,34.2,58,193,86
sensor_1,2026-03-13T11:43:09+00:00,36.0,53,212,90
sensor_2,2026-03-13T11:43:09+00:00,31.9,80,22,55
sensor_3,2026-03-13T11:43:10+00:00,37.0,29,155,77
sensor_4,2026-03-13T11:43:10+00:00,30.7,36,36,73
sensor_5,2026-03-13T11:43:10+00:00,28.8,49,157,53
sensor_1,2026-03-13T11:43:12+00:00,36.7,58,205,87
sensor_2,2026-03-13T11:43:12+00:00,24.5,31,164,70
sensor_3,2026-03-13T11:43:12+00:00,24.7,89,71,66
sensor_4,2026-03-13T11:43:12+00:00,31.3,26,69,54
sensor_5,2026-03-13T11:43:12+00:00,24.4,61,37,56
sensor_1,2026-03-13T11:43:14+00:00,31.6,22,206,48
sensor_2,2026-03-13T11:43:14+00:00,28.9,59,76,89
sensor_3,2026-03-13T11:43:14+00:00,31.8,88,209,79
sensor_4,2026-03-13T11:43:14+00:00,20.5,73,197,60
sensor_5,2026-03-13T11:43:14+00:00,22.9,47,119,82
sensor_1,2026-03-13T11:43:16+00:00,34.5,90,51,55
sensor_2,2026-03-13T11:43:16+00:00,20.9,84,200,94
sensor_3,2026-03-13T11:43:16+00:00,25.5,81,58,37
sensor_4,2026-03-13T11:43:16+00:00,32.7,80,134,79
sensor_5,2026-03-13T11:43:16+00:00,24.5,73,171,42
sensor_1,2026-03-13T11:43:18+00:00,31.2,84,146,68
sensor_2,2026-03-13T11:43:18+00:00,37.5,52,156,66
sensor_3,2026-03-13T11:43:18+00:00,18.7,21,49,32
sensor_4,2026-03-13T11:43:18+00:00,18.3,87,53,76
sensor_5,2026-03-13T11:43:18+00:00,32.5,87,97,88
sensor_1,2026-03-13T11:43:20+00:00,26.1,87,28,48
sensor_2,2026-03-13T11:43:20+00:00,29.3,28,99,45
sensor_3,2026-03-13T11:43:20+00:00,35.8,82,195,35
sensor_4,2026-03-13T11:43:20+00:00,20.7,67,69,85
sensor_5,2026-03-13T11:43:20+00:00,19.5,52,88,30
sensor_1,2026-03-13T11:43:22+00:00,34.1,27,25,30
sensor_2,2026-03-13T11:43:22+00:00,20.8,73,71,80
sensor_3,2026-03-13T11:43:22+00:00,37.4,70,26,62
sensor_4,2026-03-13T11:43:22+00:00,23.5,63,205,90
sensor_5,2026-03-13T11:43:22+00:00,32.8,55,156,91
sensor_1,2026-03-13T11:43:24+00:00,40.0,84,150,45
sensor_2,2026-03-13T11:43:24+00:00,20.0,86,61,94
sensor_3,2026-03-13T11:43:24+00:00,32.0,88,105,61
sensor_4,2026-03-13T11:43:24+00:00,19.1,23,200,41
sensor_5,2026-03-13T11:43:24+00:00,18.4,77,210,54
sensor_1,2026-03-13T11:43:26+00:00,24.8,20,150,32
sensor_2,2026-03-13T11:43:26+00:00,37.2,60,31,84
sensor_3,2026-03-13T11:43:26+00:00,20.9,75,164,66
sensor_4,2026-03-13T11:43:26+00:00,20.4,39,71,56
sensor_5,2026-03-13T11:43:26+00:00,27.9,42,173,90
sensor_1,2026-03-13T11:43:28+00:00,30.1,77,105,45
sensor_2,2026-03-13T11:43:28+00:00,33.8,86,145,47
sensor_3,2026-03-13T11:43:28+00:00,32.6,27,188,75
sensor_4,2026-03-13T11:43:28+00:00,35.1,90,127,35
sensor_5,2026-03-13T11:43:28+00:00,20.9,56,42,32
sensor_1,2026-03-13T11:43:30+00:00,35.4,82,132,60
sensor_2,2026-03-13T11:43:30+00:00,28.6,44,150,69
sensor_3,2026-03-13T11:43:30+00:00,21.0,74,176,92
sensor_4,2026-03-13T11:43:30+00:00,32.5,55,81,92
sensor_5,2026-03-13T11:43:30+00:00,19.6,46,152,39
sensor_1,2026-03-13T11:43:32+00:00,36.7,23,32,64
sensor_2,2026-03-13T11:43:32+00:00,23.1,31,190,71
sensor_3,2026-03-13T11:43:32+00:00,37.7,20,199,72
sensor_4,2026-03-13T11:43:32+00:00,33.3,21,191,84
sensor_5,2026-03-13T11:43:32+00:00,39.1,69,198,33
sensor_1,2026-03-13T11:43:34+00:00,26.0,82,130,45
sensor_2,2026-03-13T11:43:34+00:00,31.8,43,169,65
sensor_3,2026-03-13T11:43:34+00:00,36.4,65,145,65
sensor_4,2026-03-13T11:43:34+00:00,26.3,73,52,84
sensor_5,2026-03-13T11:43:34+00:00,29.8,31,106,92
sensor_1,2026-03-13T11:43:36+00:00,24.7,30,134,93
sensor_2,2026-03-13T11:43:36+00:00,20.5,55,110,60
sensor_3,2026-03-13T11:43:36+00:00,33.2,88,211,66
sensor_4,2026-03-13T11:43:36+00:00,39.5,72,194,72
sensor_5,2026-03-13T11:43:36+00:00,30.7,36,135,82
sensor_1,2026-03-13T11:43:38+00:00,36.8,20,210,75
